"corpus","file","row","axis","direction","screen","flags","evidence","text"
"live_questionnaire","data/questionnaires/q012.json","30","Agency","yielding","no_lexical_cue","","","I enjoy the freedom that comes with not being the person in charge."
"live_questionnaire","data/questionnaires/q012.json","31","Conscientiousness","spontaneous","no_lexical_cue","","","I trust that I can handle whatever comes up, so I don't waste time on contingency plans."
"live_questionnaire","data/questionnaires/q012.json","32","Reactivity","high-reactive","no_lexical_cue","","","I am easily brought to goosebumps by music, words, or images that strike the right chord."
"live_questionnaire","data/questionnaires/q012.json","33","Reactivity","low-reactive","no_lexical_cue","","","My emotional responses are proportional and consistent, which gives me a sense of reliability."
"live_questionnaire","data/questionnaires/q012.json","34","Empathy","empathy","context_candidate","event","suffering","Thinking about suffering that future generations may face gives me a genuine wish to prevent it."
"live_questionnaire","data/questionnaires/q012.json","35","Conscientiousness","spontaneous","no_lexical_cue","","","I shop and pack based on what occurs to me in the moment rather than from a list."
"live_questionnaire","data/questionnaires/q012.json","36","Agency","agentic","context_candidate","setting","in a discussion","I find it rewarding to have the final word in a discussion."
"live_questionnaire","data/questionnaires/q013.json","1","Empathy","detachment","conditional_only","conditional_only","When","When I recognize that someone could be seriously hurt, preventing that harm rarely matters to me."
"live_questionnaire","data/questionnaires/q013.json","2","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I notice expired items when I happen to come across them, not on a set schedule."
"live_questionnaire","data/questionnaires/q013.json","3","Agency","agentic","conditional_only","conditional_only","before","I make a point of having the last say before a group commits to a course of action."
"live_questionnaire","data/questionnaires/q013.json","4","Reactivity","low-reactive","no_lexical_cue","","","I experience the end of a meaningful period — a trip, a project, a visit — with quiet acceptance rather than anguish."
"live_questionnaire","data/questionnaires/q013.json","5","Self-Orientation","altruism","conditional_only","conditional_only","when","I feel most purposeful when I am tutoring, coaching, or guiding someone through a challenge."
"live_questionnaire","data/questionnaires/q013.json","6","Self-Orientation","altruism","no_lexical_cue","","","I tend to spend my weekends doing things for other people rather than pursuing my own hobbies."
"live_questionnaire","data/questionnaires/q013.json","7","Self-Orientation","self-focus","conditional_only","conditional_only","when","I tend to pick the option that strengthens my personal position, even when alternatives would benefit the group more."
"live_questionnaire","data/questionnaires/q013.json","8","Agency","agentic","no_lexical_cue","","","I often reshape a project's scope based on my own assessment of what matters."
"live_questionnaire","data/questionnaires/q013.json","9","Social Attunement","hyper-attuned","no_lexical_cue","","","I can read the atmosphere of a meeting within seconds of walking in."
"live_questionnaire","data/questionnaires/q013.json","10","Reactivity","high-reactive","no_lexical_cue","","","I experience the buildup to an important event as a nearly unbearable crescendo of feeling."
"live_questionnaire","data/questionnaires/q013.json","11","Self-Orientation","altruism","no_lexical_cue","","","I find it genuinely easier to give than to receive."
"live_questionnaire","data/questionnaires/q013.json","12","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I do not usually notice when someone answers a question for another person to control the narrative."
"live_questionnaire","data/questionnaires/q013.json","13","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I sense when a person is choosing to sit in a specific seat because of who is already sitting where."
"live_questionnaire","data/questionnaires/q013.json","14","Social Attunement","hypo-attuned","conditional_only","conditional_only","when; after","I usually do not notice when someone adjusts their behavior after getting a social signal from someone else."
"live_questionnaire","data/questionnaires/q013.json","15","Conscientiousness","conscientious","conditional_only","conditional_only","before","I prepare agendas before any meeting I'm responsible for."
"live_questionnaire","data/questionnaires/q013.json","16","Empathy","empathy","context_candidate","event","suffering","As I consider evidence about someone's circumstances, the suffering involved has real weight for me."
"live_questionnaire","data/questionnaires/q013.json","17","Agency","agentic","no_lexical_cue","","","I have a strong desire to leave my mark on the things I work on."
"live_questionnaire","data/questionnaires/q013.json","18","Agency","yielding","no_lexical_cue","","","I trust that the group will find its way forward without one person driving."
"live_questionnaire","data/questionnaires/q013.json","19","Empathy","empathy","no_lexical_cue","","","I find that I cannot simply turn off my concern for someone once I have seen their pain."
"live_questionnaire","data/questionnaires/q013.json","20","Reactivity","high-reactive","context_candidate","event","conflict","I find it hard to be around conflict because my body reacts so strongly to tension."
"live_questionnaire","data/questionnaires/q013.json","21","Reactivity","low-reactive","no_lexical_cue","","","My internal state resembles a deep, slow river — there is movement, but it is steady and unhurried."
"live_questionnaire","data/questionnaires/q013.json","22","Social Attunement","hyper-attuned","no_lexical_cue","","","I notice the way people edit their stories in real time based on the reactions they are getting."
"live_questionnaire","data/questionnaires/q013.json","23","Social Attunement","hypo-attuned","no_lexical_cue","","","I tend to miss the way people calibrate how much personal information to share based on their read of the room."
"live_questionnaire","data/questionnaires/q013.json","24","Conscientiousness","conscientious","no_lexical_cue","","","I feel uncomfortable starting a project without a clear outline of the steps involved."
"live_questionnaire","data/questionnaires/q013.json","25","Empathy","detachment","no_lexical_cue","","","Hearing that someone is going through a hard time rarely changes how I think about my own day."
"live_questionnaire","data/questionnaires/q013.json","26","Reactivity","high-reactive","context_candidate","event","unexpected","When I hear unexpected good news, the rush of feeling is so strong I sometimes have to sit down."
"live_questionnaire","data/questionnaires/q013.json","27","Reactivity","low-reactive","conditional_only","conditional_only","after","I rarely feel the need to decompress emotionally after social interactions."
"live_questionnaire","data/questionnaires/q013.json","28","Empathy","detachment","conditional_only","conditional_only","When","When someone I love is going through something painful, I feel little wish to ease it."
"live_questionnaire","data/questionnaires/q013.json","29","Agency","yielding","conditional_only","conditional_only","when","I feel most in my element when the go or no-go call is a genuine group decision."
"live_questionnaire","data/questionnaires/q013.json","30","Empathy","empathy","no_lexical_cue","","","Another person's pain matters to me whether or not I feel it myself."
"live_questionnaire","data/questionnaires/q013.json","31","Self-Orientation","self-focus","no_lexical_cue","","","I believe that my most important competition is with my past self, and I intend to keep winning."
"live_questionnaire","data/questionnaires/q013.json","32","Self-Orientation","self-focus","no_lexical_cue","","","I feel that splurging on a personal passion project is money well spent."
"live_questionnaire","data/questionnaires/q013.json","33","Conscientiousness","spontaneous","context_candidate","setting","in conversation","I share information as I learn it, refining my understanding in conversation."
"live_questionnaire","data/questionnaires/q013.json","34","Agency","yielding","no_lexical_cue","","","I take pride in the behind-the-scenes work that makes a project succeed."
"live_questionnaire","data/questionnaires/q013.json","35","Conscientiousness","conscientious","no_lexical_cue","","","I keep a log of what I accomplish each day to maintain awareness of my productivity."
"live_questionnaire","data/questionnaires/q013.json","36","Conscientiousness","spontaneous","conditional_only","conditional_only","When","When facing a decision, I often go with my first instinct rather than deliberating at length."
"live_questionnaire","data/questionnaires/q014.json","1","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I find it puzzling when people say one thing but apparently mean another."
"live_questionnaire","data/questionnaires/q014.json","2","Agency","agentic","no_lexical_cue","","","I naturally gravitate toward being the person who introduces people and assigns them roles."
"live_questionnaire","data/questionnaires/q014.json","3","Reactivity","low-reactive","no_lexical_cue","","","I rarely feel the kind of emotional urgency that demands immediate action."
"live_questionnaire","data/questionnaires/q014.json","4","Self-Orientation","self-focus","no_lexical_cue","","","I tend to frame career conversations around my own aspirations and what I need to get there."
"live_questionnaire","data/questionnaires/q014.json","5","Self-Orientation","self-focus","no_lexical_cue","","","I routinely research and pursue opportunities that specifically strengthen my resume or portfolio."
"live_questionnaire","data/questionnaires/q014.json","6","Agency","yielding","context_candidate","setting","in group","I often end up as the reliable supporter in group projects."
"live_questionnaire","data/questionnaires/q014.json","7","Empathy","detachment","no_lexical_cue","","","Other people's pain seldom feels like something that requires a response from me."
"live_questionnaire","data/questionnaires/q014.json","8","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I sense when an invitation was extended to one person but worded to include the group so it would not seem exclusive."
"live_questionnaire","data/questionnaires/q014.json","9","Empathy","detachment","context_candidate","event","crisis","Hearing about a crisis affecting others seldom leaves me wanting anything to change for them."
"live_questionnaire","data/questionnaires/q014.json","10","Social Attunement","hyper-attuned","conditional_only","conditional_only","when; during","I notice when someone glances at the clock or door during a conversation, signaling they have mentally left."
"live_questionnaire","data/questionnaires/q014.json","11","Conscientiousness","spontaneous","no_lexical_cue","","","I let the scope of a task reveal itself as I work rather than defining it upfront."
"live_questionnaire","data/questionnaires/q014.json","12","Reactivity","low-reactive","context_candidate","event","stress","I notice that I don't carry the physical tension patterns that many people associate with stress."
"live_questionnaire","data/questionnaires/q014.json","13","Reactivity","high-reactive","conditional_only","conditional_only","When","When something wonderful happens, my elation is so strong it can feel almost manic."
"live_questionnaire","data/questionnaires/q014.json","14","Empathy","empathy","context_candidate","event","suffering","When a report describes people's suffering in impersonal terms, I still care about the people behind it."
"live_questionnaire","data/questionnaires/q014.json","15","Conscientiousness","spontaneous","no_lexical_cue","","","I value speed and momentum over precision in the early stages of any effort."
"live_questionnaire","data/questionnaires/q014.json","16","Agency","yielding","no_lexical_cue","","","I am inclined to keep options open until the group has weighed in."
"live_questionnaire","data/questionnaires/q014.json","17","Conscientiousness","conscientious","no_lexical_cue","","","I value predictability in my daily routine because it lets me focus on what matters."
"live_questionnaire","data/questionnaires/q014.json","18","Empathy","empathy","context_candidate","event","suffering","Most of the time, other people's suffering feels important to me."
"live_questionnaire","data/questionnaires/q014.json","19","Empathy","detachment","conditional_only","conditional_only","when","Even when I am convinced that someone is being harmed, I feel little wish to see it stop."
"live_questionnaire","data/questionnaires/q014.json","20","Empathy","empathy","context_candidate","event","suffering","When people are suffering, I want things to get better for them, whether or not I know them."
"live_questionnaire","data/questionnaires/q014.json","21","Agency","agentic","conditional_only","conditional_only","when","I instinctively create a chain of command when I work with others."
"live_questionnaire","data/questionnaires/q014.json","22","Self-Orientation","altruism","no_lexical_cue","","","I would relocate to be closer to someone who needs my daily support."
"live_questionnaire","data/questionnaires/q014.json","23","Reactivity","low-reactive","no_lexical_cue","","","I tend to receive compliments and praise with a sense of quiet satisfaction rather than elation."
"live_questionnaire","data/questionnaires/q014.json","24","Agency","agentic","no_lexical_cue","","","I tend to direct the flow of conversation toward outcomes I envision."
"live_questionnaire","data/questionnaires/q014.json","25","Social Attunement","hypo-attuned","conditional_only","conditional_only","when; before","I do not pick up on when someone is testing my reaction before committing to a stance."
"live_questionnaire","data/questionnaires/q014.json","26","Conscientiousness","conscientious","no_lexical_cue","","","I use tools like spreadsheets, project boards, or apps to keep my life organized."
"live_questionnaire","data/questionnaires/q014.json","27","Social Attunement","hypo-attuned","no_lexical_cue","","","I often do not realize that a conversation had multiple layers until someone explains it to me afterward."
"live_questionnaire","data/questionnaires/q014.json","28","Reactivity","high-reactive","context_candidate","event","rejected","When I feel rejected, the pain is immediate, physical, and consuming."
"live_questionnaire","data/questionnaires/q014.json","29","Social Attunement","hyper-attuned","no_lexical_cue","","","I notice the social signals that indicate someone is ready to end a conversation."
"live_questionnaire","data/questionnaires/q014.json","30","Self-Orientation","self-focus","no_lexical_cue","","","I routinely update my personal goals and adjust my life to match them."
"live_questionnaire","data/questionnaires/q014.json","31","Self-Orientation","altruism","conditional_only","conditional_only","when; before","I feel most at peace when I know I have put others before myself."
"live_questionnaire","data/questionnaires/q014.json","32","Agency","yielding","no_lexical_cue","","","I speak in a way that signals the discussion remains open for others to shape."
"live_questionnaire","data/questionnaires/q014.json","33","Conscientiousness","spontaneous","no_lexical_cue","","","I'd rather try something immediately and learn from the result than spend time planning it out."
"live_questionnaire","data/questionnaires/q014.json","34","Reactivity","high-reactive","context_candidate","event","argument","I notice that witnessing an argument between other people activates my own nervous system as if I'm involved."
"live_questionnaire","data/questionnaires/q014.json","35","Conscientiousness","conscientious","no_lexical_cue","","","I plan my week on Sunday evening so Monday morning starts with clarity."
"live_questionnaire","data/questionnaires/q014.json","36","Self-Orientation","altruism","no_lexical_cue","","","I would rather go without something I want so that someone else can have what they need."
"live_questionnaire","data/questionnaires/q015.json","1","Conscientiousness","spontaneous","no_lexical_cue","","","I focus on creating the conditions for a great present and let the future emerge from that."
"live_questionnaire","data/questionnaires/q015.json","2","Social Attunement","hyper-attuned","context_candidate","setting","in the group","I notice when two people have developed private shorthand or inside references that exclude others in the group."
"live_questionnaire","data/questionnaires/q015.json","3","Self-Orientation","altruism","no_lexical_cue","","","I routinely pick up litter, fix broken things, and tidy shared spaces without being asked."
"live_questionnaire","data/questionnaires/q015.json","4","Conscientiousness","conscientious","no_lexical_cue","","","I set recurring calendar events for tasks that need to happen regularly."
"live_questionnaire","data/questionnaires/q015.json","5","Agency","yielding","context_candidate","setting","team","I feel most capable when authority is shared across team members in a domain."
"live_questionnaire","data/questionnaires/q015.json","6","Empathy","detachment","context_candidate","event","suffering","Knowing that someone will keep suffering rarely bothers me."
"live_questionnaire","data/questionnaires/q015.json","7","Agency","yielding","no_lexical_cue","","","I instinctively adapt to whatever structure the group has established."
"live_questionnaire","data/questionnaires/q015.json","8","Conscientiousness","conscientious","no_lexical_cue","","","I establish naming conventions for my files so I can search for them easily."
"live_questionnaire","data/questionnaires/q015.json","9","Empathy","empathy","no_lexical_cue","","","Once I know that someone is in serious pain, their wellbeing matters a great deal to me."
"live_questionnaire","data/questionnaires/q015.json","10","Self-Orientation","self-focus","no_lexical_cue","","","I routinely make lifestyle choices that reflect my personal standards and aspirations."
"live_questionnaire","data/questionnaires/q015.json","11","Reactivity","low-reactive","no_lexical_cue","","","I notice that my hands stay steady and my voice stays even in situations that rattle other people."
"live_questionnaire","data/questionnaires/q015.json","12","Empathy","detachment","no_lexical_cue","","","I am often less concerned about other people's troubles than the people around me are."
"live_questionnaire","data/questionnaires/q015.json","13","Self-Orientation","altruism","context_candidate","relationship","friend; colleague; family","I often cancel my own plans to help a friend, colleague, or family member."
"live_questionnaire","data/questionnaires/q015.json","14","Social Attunement","hypo-attuned","context_candidate","event","conflict","I tend to miss the warning signs that a conversation is heading toward conflict."
"live_questionnaire","data/questionnaires/q015.json","15","Agency","agentic","no_lexical_cue","","","I am comfortable unilaterally canceling plans that I think are not working."
"live_questionnaire","data/questionnaires/q015.json","16","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I rarely sense when a social environment has an implicit dress code or behavioral code that I am violating."
"live_questionnaire","data/questionnaires/q015.json","17","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I notice when a group's laughter is directed at someone rather than shared with them."
"live_questionnaire","data/questionnaires/q015.json","18","Reactivity","high-reactive","conditional_only","conditional_only","when","I notice that when multiple emotions arrive at once, the overload can feel physically paralyzing."
"live_questionnaire","data/questionnaires/q015.json","19","Reactivity","high-reactive","conditional_only","conditional_only","After; if","After an emotionally charged event, I feel like I need to recover as if from physical exertion."
"live_questionnaire","data/questionnaires/q015.json","20","Social Attunement","hyper-attuned","context_candidate","event","argument","I can tell when a couple is mid-argument even though they are being perfectly civil in public."
"live_questionnaire","data/questionnaires/q015.json","21","Agency","agentic","no_lexical_cue","","","I proactively recruit people to my initiatives."
"live_questionnaire","data/questionnaires/q015.json","22","Empathy","empathy","conditional_only","conditional_only","when","Another person's wellbeing matters to me even when I do not feel close to them."
"live_questionnaire","data/questionnaires/q015.json","23","Conscientiousness","spontaneous","no_lexical_cue","","","I let each morning develop its own rhythm instead of front-loading priority tasks."
"live_questionnaire","data/questionnaires/q015.json","24","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I rarely sense when someone is tailoring their message based on who is listening."
"live_questionnaire","data/questionnaires/q015.json","25","Reactivity","low-reactive","no_lexical_cue","","","I can remain focused and clearheaded even in high-pressure situations."
"live_questionnaire","data/questionnaires/q015.json","26","Reactivity","high-reactive","no_lexical_cue","","","I experience the surprise of being startled not as a brief jolt but as a lingering rush of adrenaline."
"live_questionnaire","data/questionnaires/q015.json","27","Agency","yielding","conditional_only","conditional_only","when","I tend to let the group decide when the meeting wraps and what the next steps are."
"live_questionnaire","data/questionnaires/q015.json","28","Self-Orientation","altruism","no_lexical_cue","","","I routinely accept the worst option for myself so that others can have the better one."
"live_questionnaire","data/questionnaires/q015.json","29","Conscientiousness","conscientious","conditional_only","conditional_only","when","I feel a genuine sense of accomplishment when I execute a plan exactly as designed."
"live_questionnaire","data/questionnaires/q015.json","30","Self-Orientation","self-focus","no_lexical_cue","","","I routinely treat myself to experiences and products that bring me personal joy."
"live_questionnaire","data/questionnaires/q015.json","31","Self-Orientation","self-focus","no_lexical_cue","","","I tend to choose mentors and advisors based on how they can accelerate my personal growth."
"live_questionnaire","data/questionnaires/q015.json","32","Conscientiousness","spontaneous","no_lexical_cue","","","I throw things together at the last minute and it usually works out fine."
"live_questionnaire","data/questionnaires/q015.json","33","Empathy","empathy","conditional_only","conditional_only","when","It is hard for me to turn away from someone's pain, even when I can't fix it."
"live_questionnaire","data/questionnaires/q015.json","34","Empathy","detachment","context_candidate","event","suffering","A person's suffering rarely changes what I hope will happen for them."
"live_questionnaire","data/questionnaires/q015.json","35","Reactivity","low-reactive","context_candidate","event","stress","I experience daily frustrations — traffic, delays, minor inconveniences — without a noticeable rise in my stress level."
"live_questionnaire","data/questionnaires/q015.json","36","Agency","agentic","no_lexical_cue","","","I enjoy the weight of responsibility that comes with leading."
"live_questionnaire","data/questionnaires/q016.json","1","Agency","yielding","conditional_only","conditional_only","if","I often yield to the group's preferred approach, even if mine differs."
"live_questionnaire","data/questionnaires/q016.json","2","Self-Orientation","self-focus","no_lexical_cue","","","I tend to measure a good day by how much progress I made on my own goals."
"live_questionnaire","data/questionnaires/q016.json","3","Self-Orientation","self-focus","no_lexical_cue","","","I tend to choose my battles based on what matters most to my own goals."
"live_questionnaire","data/questionnaires/q016.json","4","Reactivity","low-reactive","no_lexical_cue","","","My body stays in a state of relaxed readiness regardless of the emotional temperature around me."
"live_questionnaire","data/questionnaires/q016.json","5","Agency","agentic","no_lexical_cue","","","I often proactively define the criteria for who gets to participate in key discussions."
"live_questionnaire","data/questionnaires/q016.json","6","Reactivity","low-reactive","no_lexical_cue","","","I tend to respond to emotional provocations with a measured internal response rather than a visceral one."
"live_questionnaire","data/questionnaires/q016.json","7","Empathy","detachment","context_candidate","event","suffering","The suffering of people I see as outside my group rarely concerns me."
"live_questionnaire","data/questionnaires/q016.json","8","Empathy","detachment","no_lexical_cue","","","I rarely feel drawn to check in on people who are having a hard time."
"live_questionnaire","data/questionnaires/q016.json","9","Reactivity","high-reactive","no_lexical_cue","","","A photograph from the past can plunge me back into the feelings of that era with startling force."
"live_questionnaire","data/questionnaires/q016.json","10","Reactivity","low-reactive","context_candidate","event","criticism","I can receive criticism without it sending a jolt through my system."
"live_questionnaire","data/questionnaires/q016.json","11","Conscientiousness","conscientious","conditional_only","conditional_only","when","I clean as I go when cooking or working on a project to avoid a big mess at the end."
"live_questionnaire","data/questionnaires/q016.json","12","Empathy","empathy","context_candidate","event","suffering","When I reason through a situation in which someone is suffering, easing their pain matters to me."
"live_questionnaire","data/questionnaires/q016.json","13","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I'm comfortable leaving things unfinished, trusting I'll return to them when the time is right."
"live_questionnaire","data/questionnaires/q016.json","14","Empathy","empathy","no_lexical_cue","","","I feel that the weight of another person's struggle is something I carry with me, not something I observe from a distance."
"live_questionnaire","data/questionnaires/q016.json","15","Reactivity","high-reactive","conditional_only","conditional_only","after","I notice that my system takes much longer than others' to recalibrate after a disruptive event."
"live_questionnaire","data/questionnaires/q016.json","16","Self-Orientation","altruism","context_candidate","relationship","family","I would work a job I dislike if it meant my family or community benefited greatly."
"live_questionnaire","data/questionnaires/q016.json","17","Agency","yielding","no_lexical_cue","","","I am wired to flag what seems broken and let the group decide how to address it."
"live_questionnaire","data/questionnaires/q016.json","18","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I eat when I'm hungry and exercise when I feel like it, without a fixed schedule."
"live_questionnaire","data/questionnaires/q016.json","19","Conscientiousness","spontaneous","no_lexical_cue","","","I jump into the deep end with new skills and piece together understanding through experience."
"live_questionnaire","data/questionnaires/q016.json","20","Conscientiousness","conscientious","no_lexical_cue","","","I maintain separate spaces or systems for different areas of my life to avoid confusion."
"live_questionnaire","data/questionnaires/q016.json","21","Social Attunement","hyper-attuned","context_candidate","relationship","friend","I detect when a friend group has a designated peacekeeper who steps in at predictable moments."
"live_questionnaire","data/questionnaires/q016.json","22","Agency","yielding","conditional_only","conditional_only","when","I find it easy to go along with the group's direction, even when I have reservations."
"live_questionnaire","data/questionnaires/q016.json","23","Self-Orientation","altruism","conditional_only","conditional_only","when","I feel most aligned with my values when I am serving a purpose bigger than myself."
"live_questionnaire","data/questionnaires/q016.json","24","Reactivity","high-reactive","conditional_only","conditional_only","When","When I'm excited about something, I feel it in every cell of my body."
"live_questionnaire","data/questionnaires/q016.json","25","Empathy","empathy","no_lexical_cue","","","Evidence that people are experiencing preventable pain makes me want that pain relieved."
"live_questionnaire","data/questionnaires/q016.json","26","Agency","agentic","no_lexical_cue","","","I enjoy naming the problem and telling the group how we will solve it."
"live_questionnaire","data/questionnaires/q016.json","27","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I tend to be unaware of when someone is matching my energy level to put me at ease."
"live_questionnaire","data/questionnaires/q016.json","28","Social Attunement","hyper-attuned","context_candidate","setting","social gathering","I can feel when a social gathering has an invisible guest list that determines who was and was not expected."
"live_questionnaire","data/questionnaires/q016.json","29","Self-Orientation","altruism","no_lexical_cue","","","I find that deflecting praise and redirecting it to others feels natural and right."
"live_questionnaire","data/questionnaires/q016.json","30","Self-Orientation","self-focus","no_lexical_cue","","","I routinely choose quality-of-life improvements for myself over gifts for others."
"live_questionnaire","data/questionnaires/q016.json","31","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I tend to miss when a conversation has a dual purpose beyond its surface topic."
"live_questionnaire","data/questionnaires/q016.json","32","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I do not naturally notice when a conversation between two people nearby is meant for me to overhear."
"live_questionnaire","data/questionnaires/q016.json","33","Agency","agentic","no_lexical_cue","","","I am the type who creates the rules of engagement for a group."
"live_questionnaire","data/questionnaires/q016.json","34","Conscientiousness","conscientious","no_lexical_cue","","","I invest time in building habits that will pay dividends over months and years."
"live_questionnaire","data/questionnaires/q016.json","35","Social Attunement","hyper-attuned","context_candidate","setting","social situation","I feel like I have a sixth sense for when something is off in a social situation."
"live_questionnaire","data/questionnaires/q016.json","36","Empathy","detachment","no_lexical_cue","","","Evidence of preventable harm to others seldom makes me want to do anything about it."
"live_questionnaire","data/questionnaires/q017.json","1","Reactivity","low-reactive","conditional_only","conditional_only","if","I notice that people sometimes wonder if I'm affected by things, but I simply process them at a lower volume."
"live_questionnaire","data/questionnaires/q017.json","2","Self-Orientation","altruism","no_lexical_cue","","","I tend to take on the overnight shift or the early morning slot so others can have the easier schedule."
"live_questionnaire","data/questionnaires/q017.json","3","Social Attunement","hyper-attuned","no_lexical_cue","","","I sense the difference between a group that is comfortable with each other and a group that is performing comfort."
"live_questionnaire","data/questionnaires/q017.json","4","Self-Orientation","self-focus","no_lexical_cue","","","I routinely surround myself with people and environments that elevate my personal trajectory."
"live_questionnaire","data/questionnaires/q017.json","5","Empathy","detachment","context_candidate","event","suffering","I forget about other people's suffering as soon as I have something else to think about."
"live_questionnaire","data/questionnaires/q017.json","6","Self-Orientation","altruism","context_candidate","relationship","colleague","I routinely stay late to help a colleague finish their work, even when mine is already done."
"live_questionnaire","data/questionnaires/q017.json","7","Reactivity","high-reactive","no_lexical_cue","","","I notice that even subtle shifts in atmosphere — a room going quiet, a change in tone — hit me with force."
"live_questionnaire","data/questionnaires/q017.json","8","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I find that I generally miss when someone uses my name mid-conversation to increase intimacy or pressure."
"live_questionnaire","data/questionnaires/q017.json","9","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I do not naturally sense when someone wants to be contradicted rather than agreed with."
"live_questionnaire","data/questionnaires/q017.json","10","Self-Orientation","altruism","no_lexical_cue","","","I routinely gather extra supplies so I can offer them to anyone in my circle who runs short."
"live_questionnaire","data/questionnaires/q017.json","11","Agency","agentic","no_lexical_cue","","","I would rather lead a small group than follow in a large one."
"live_questionnaire","data/questionnaires/q017.json","12","Empathy","detachment","context_candidate","event","difficult time","When I learn that someone I know is going through a difficult time, my first instinct is rarely to consider how I might help."
"live_questionnaire","data/questionnaires/q017.json","13","Conscientiousness","conscientious","conditional_only","conditional_only","when; if","I feel more in control when I have a plan, even if it needs to be adjusted later."
"live_questionnaire","data/questionnaires/q017.json","14","Social Attunement","hypo-attuned","context_candidate","setting","in a conversation","I rarely detect when a person's interest in a conversation suddenly spikes because of something specific that was said."
"live_questionnaire","data/questionnaires/q017.json","15","Empathy","empathy","context_candidate","relationship","friend","When a friend is hurting, I usually want to help."
"live_questionnaire","data/questionnaires/q017.json","16","Empathy","empathy","context_candidate","event","suffering","Even after hearing only a brief account of someone's suffering, I care what happens to them."
"live_questionnaire","data/questionnaires/q017.json","17","Conscientiousness","spontaneous","no_lexical_cue","","","I tend to work on whatever grabs my attention rather than following a priority list."
"live_questionnaire","data/questionnaires/q017.json","18","Agency","yielding","context_candidate","setting","team","I enjoy adapting to and reinforcing the culture that already exists on a team."
"live_questionnaire","data/questionnaires/q017.json","19","Social Attunement","hyper-attuned","conditional_only","conditional_only","before","I often know what someone is about to say before they say it based on context cues."
"live_questionnaire","data/questionnaires/q017.json","20","Self-Orientation","self-focus","no_lexical_cue","","","I find that decorating my space exactly to my taste improves my daily mood and output."
"live_questionnaire","data/questionnaires/q017.json","21","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I detect when someone uses a nickname versus a full name to signal the current state of a relationship."
"live_questionnaire","data/questionnaires/q017.json","22","Conscientiousness","spontaneous","no_lexical_cue","","","I give others a quick overview and trust them to figure out the details their own way."
"live_questionnaire","data/questionnaires/q017.json","23","Agency","agentic","conditional_only","conditional_only","before","I actively lobby for my perspective before a group makes a decision."
"live_questionnaire","data/questionnaires/q017.json","24","Reactivity","low-reactive","no_lexical_cue","","","I experience the feeling of being startled as a brief flash that dissipates almost immediately."
"live_questionnaire","data/questionnaires/q017.json","25","Conscientiousness","conscientious","no_lexical_cue","","","I establish personal policies for recurring decisions so I don't have to deliberate each time."
"live_questionnaire","data/questionnaires/q017.json","26","Self-Orientation","self-focus","no_lexical_cue","","","I tend to make major life decisions based primarily on what excites and fulfills me."
"live_questionnaire","data/questionnaires/q017.json","27","Agency","yielding","context_candidate","setting","team","I find it energizing to be part of a team that navigates challenges together."
"live_questionnaire","data/questionnaires/q017.json","28","Agency","yielding","no_lexical_cue","","","I naturally defer to others in informal group settings."
"live_questionnaire","data/questionnaires/q017.json","29","Empathy","detachment","no_lexical_cue","","","Someone's pain stops mattering to me almost as soon as I stop seeing it."
"live_questionnaire","data/questionnaires/q017.json","30","Reactivity","high-reactive","no_lexical_cue","","","I tend to feel the emotional stakes of a situation far more intensely than the practical stakes."
"live_questionnaire","data/questionnaires/q017.json","31","Reactivity","high-reactive","conditional_only","conditional_only","When","When I feel wronged, the indignation is so intense it can keep me awake at night."
"live_questionnaire","data/questionnaires/q017.json","32","Conscientiousness","spontaneous","no_lexical_cue","","","I head out the door and figure out what I forgot along the way."
"live_questionnaire","data/questionnaires/q017.json","33","Reactivity","low-reactive","no_lexical_cue","","","I notice that I can hold space for difficult conversations without my own equilibrium being disrupted."
"live_questionnaire","data/questionnaires/q017.json","34","Conscientiousness","conscientious","no_lexical_cue","","","I use consistent formats and templates for recurring communications."
"live_questionnaire","data/questionnaires/q017.json","35","Empathy","empathy","conditional_only","conditional_only","when","Another person's hardship pulls at me even when responding is difficult."
"live_questionnaire","data/questionnaires/q017.json","36","Agency","agentic","no_lexical_cue","","","I volunteer to chair committees or working groups without hesitation."
"live_questionnaire","data/questionnaires/q018.json","1","Self-Orientation","self-focus","no_lexical_cue","","","I routinely spend my free time on activities that benefit me personally."
"live_questionnaire","data/questionnaires/q018.json","2","Self-Orientation","altruism","context_candidate","setting","team","I would decline an award or honor and redirect attention to the team."
