"baseline_commit","source_row_1_based","pole_direction","affective_tag","cognitive_tag","wording_score","question_sha256"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1312","detachment","false","true","2.100","9e83b4df7c3f4f7ca67df944574c2f9ad374659f2f46b6c57e740b76b8fb4144"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1313","empathy","false","true","2.180","05a8a666ad4e5cb2b35f7bf9f2639e26692671fce86c6d6cdd96a638ffc04273"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1316","detachment","false","true","2.835","f356da688eb03c89abef4282aa4d01d1c9958b89888d4c7dfd93b8408fea0380"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1321","empathy","true","false","2.890","a8ddbf80adb578fe3fed706ecd54de26a47ba0c56e7b3abfd5580aacf4634a86"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1323","empathy","true","true","1.380","5a28e025a91c191ec25a321341f026bf9762a04e5f6b54a089290fead75133dc"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1329","empathy","true","true","2.125","c2d715410c0055c6293bf24ce6a24b58784ca5337eb3c6f480b2c08540dad971"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1331","empathy","false","true","2.400","07147147c469199efcc5c22200775ba89d4bb05ac0f0f5d31d610c7cc075a975"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1334","detachment","false","true","2.890","5201fff4a3ccaa2e00e1a17e3651d62e0678793d8435c0aa352bb66ed356df03"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1339","empathy","true","false","2.345","f3b90c8355960c0a5f5a4e69b0699f37056f9ed2ba714ba9e94824fe46d87785"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1341","empathy","true","false","2.290","46a1d1378387ff11344a6de8e17946b467679e94b9ec463444df757ffddcd517"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1344","detachment","false","true","2.670","7fbfd0c68e1bbcf89368c52c99971de8e32cc78b7ac0967c51c44a1ec02a95e2"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1346","detachment","false","true","1.990","1a364767e63be5e4795eb420318a6c410aef531b5ae23af3103dc3d9ce7c918a"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1347","empathy","true","true","3.380","5151b0559f11e86bfc9ad0557f9f6f4d0aae152728e70a654076b6188619ba22"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1352","detachment","false","true","2.505","bc2912f9f8a0a620fdd5026325c12d98a15e29ab6c89bddf934f5b13902ab961"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1359","empathy","true","true","1.960","0adfcf36b3217477b6456c1b8fdf286bf088843819297a840f5ed280fd7ae93b"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1362","detachment","false","true","2.835","72b9df61b3b22ebed820efafe900394fd24df93226eee36ecdce2f5cc0c424e0"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1365","empathy","true","true","1.960","31247c038dbcc8dc5376f39309c559e477a99d3575a8f17817e9c31f86d93f8f"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1370","detachment","false","true","2.780","ec3c4232147d8f0c980afa5be36517ecd52a6c95464dc3d15254c24b9bb27bc0"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1375","empathy","true","true","3.490","eefa928192b9b5082c19707437f1165a5d12610155afb7b6cc8e2d87ebd88125"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1377","empathy","true","false","2.180","c78278af0cb0fd60babc3eac0b5dc96ca60a2d01ea6e575ba4f04e2e2a16efad"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1379","empathy","false","true","1.335","1b2441557143b1ca9be1b9a73dfbab09aa3edd47d7c195f64dc64243aadf0d33"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1380","detachment","false","true","2.945","b23875d84fa7a672cc9ffdcab6deeecbd426c0ec7e29d310f004148a2f882d67"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1383","empathy","true","true","3.325","383417a8e6718f3f205ccafb2488e7f2757ee983d9fcee1f6ce9fdaabd7dc82c"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1388","detachment","true","true","2.725","3ed6ef0dcee7514942051b87314bf7b7dda6044e148e7a0f7bb80e7387a0b3ba"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1401","empathy","true","true","2.015","bf0d5054df6c9fdbc63007411b8036344373f13cb62f431a60c48c6cf533b521"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1406","detachment","false","true","2.780","6b32acf60235e04d1073812c964ba7fc81ef81ee70c329c8f534a41cd98b91ed"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1407","empathy","true","false","2.180","fff20f8ea643e515c948579179f76349fe0c33191cbdd09d04503d2f3447541e"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1411","empathy","true","false","2.780","23e0cc36de6d4f54dc6ab6c76446c48a0ede55b90a8b0f33bfd4bbc423b9e611"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1413","empathy","true","true","2.235","9f86ed7602d84e78af26e78a8a3839d91460bfb9cd4c1dfd9670535a1ce1cf06"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1416","detachment","false","true","2.725","843f75abf636dd105cceaadd56eb111e75045f40c32fcb84a8e881f9ea8d8639"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1421","empathy","false","true","2.180","1ff2848592914afdf1671b62d31f44780af158f9ba79ff83c92eb194a005947b"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1424","detachment","true","true","2.835","3a752989e40959b18b1017924939e0664edadb2709bf6fc1ba32821245fa5ebb"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1429","empathy","true","false","2.235","2d398950b56b4c71e62e10cf37dc9e356a257215dadb8c6627363a223a0d0758"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1434","detachment","true","true","3.600","f07f0795969d25800a4fa49354616327aab79b4505a939aff81c8cac12d78471"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1437","empathy","true","true","2.125","64bd985404eea08f71cabb4c1d2a3a47c42f150aca9c06f8373186880c222f6e"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1442","detachment","false","true","3.490","fca840bad2f585f85c171165deb372623e23c25b0cd6a7a1871d069eab2ca937"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1447","empathy","true","false","2.615","51b05d076f01c37da93faacc23f90b84f81d387d67c6db0ffe9e6ee9fcf8acd6"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1452","detachment","true","true","2.560","f7b6dd21fbebd30ca8e4d5606911a72fb307a6e51d5ab9cd87c5c97d29779efe"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1460","detachment","false","true","2.780","9bc0a4c1176aed264a75773f13bc82cac5cb59aab1a34697414daf729845e5c1"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1461","empathy","true","true","2.125","58ffc9d0a964133b6e7c806f652c711ff90f1388a54ec5a3005a501d5f594c72"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1465","empathy","true","false","2.290","bbb2ddc37322e71f3018c1412ecb99fc8321bf4710433aa94acd237e1ff8dfad"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1470","detachment","true","true","2.835","0aad6c3bf394b1ca6bfeb3c1d15bb13697c2b8fdaa482afdfa9c81322786ab70"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1475","empathy","false","true","2.345","87a884b47cfeb34e8c760ed761b5c806ec6e1e7ca9d2091851283d02f2177035"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1477","empathy","true","true","1.935","77303fad0bf9ebed778242e17a92fb22f1d6b6ac996d145c7f0c265b15c1603d"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1478","detachment","true","true","2.670","5da6def7cf245e3eb27bfcf2d336c50cebf95da2571dea25b1d18988337290fe"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1483","empathy","true","false","2.945","9d52e9e3bdc9c4eda248657c131915b069f9b50eeff11a25d3c5520a3569573a"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1485","empathy","true","false","2.345","3cf63829a1fb177fe18e754d60fdefef3f72e4a0a99bfec99efeaf17c00c42d0"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1488","detachment","true","true","2.835","5e9d8cfdcd73fae9410607a48f726c681a3ae436aadb949b635b1c0d924aff56"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1493","empathy","false","true","2.070","2fb588f18a1fac794a8009351cbb3b33c5b9597d16689df4cf67593f8baeea04"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1496","detachment","true","true","2.945","1f655f27fa8c10a7a61956e4e38b7b5753459bef588337fe88861a7fd6985778"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1497","empathy","true","false","2.180","f3bec01685f21379849bc588965f74acd8748d5cf3c15d01eae203601cf43abc"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1500","detachment","false","true","2.045","2ef8e624e362e67c89315bdcf0c980ed4a25ce7798666c2618c3fe344d70cc25"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1501","empathy","true","false","3.000","503fa4d72bdc54593f92240b14c1d59c0926639282806e0bcc83c7b51f542749"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1506","detachment","true","true","2.945","e9272827b9727fd45885622426e71689d6bb7ee88833505839b71107c184b561"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1508","detachment","true","true","2.045","bdefb09f16e8693ff705fd50baba9cf420275f77250e16a92ad35f7ca1c8c9fb"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1509","empathy","true","true","2.180","a8aa673b5c1396279413aacf8816894ac7ea75da18d156350ca00803cd29a11e"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1511","empathy","false","true","2.125","2789b62acb94b03d07068d415abcb460d5d8774dfedd20d0ed6d1df0c5362fb4"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1514","detachment","true","true","2.780","f9909cf6b2dd595065e00bd71d249c500a9be73034b587b97bdae779a758b3bb"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1527","empathy","true","true","2.290","79f33e0440edde715e1d759cc5f844f2f8ebd456df284023d781beec2436f43f"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1529","empathy","true","false","2.235","1f82b6009b51f04c24969fc78825e9c7cafb5d329404c0884d9e4d68171dfc44"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1532","detachment","false","true","2.945","2689cf451bc2ce6f925dbeff138ca1dc730c7f471177519df58254aeabc3a530"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1536","detachment","false","true","1.935","a365e93f381cd1465944914a1c93f2c74159c5820020b1fa8a38ca1f5e9786bf"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1539","empathy","true","false","2.400","97f9ef83cc18f462fb991d0324eb61b88c65b443deba2ecf22566b89eb0475dc"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1542","detachment","true","true","2.780","b7670f61f8cf1593fbcf2a45bc304aa8099df45f9194d2081bd523c470e76307"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1545","empathy","true","true","2.940","0ce84b19977eaf18244d754f2e238481eb3a73631de1edfd3b941edf42ae8df1"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1547","empathy","false","true","2.400","bfb2276aaeefbb4aa27e9283fad13d9d51a9b666effb0dc0ad69efbdcf598ba2"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1550","detachment","true","true","2.560","067c87a944459e6b6efe4c7e00d812dabf4c7837e3f537c2f34693882fb0baf0"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1552","detachment","true","true","2.645","87ed7d9d99a78e6775e1ff03171a3dd3ee099f45679ffe2888d36f88f1cebf6d"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1559","empathy","false","true","1.170","4fba0a97e845666eabbdf644405c97cce3744f5092bd0723f62cf81c93e4f247"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1560","detachment","true","true","2.285","8f8c8d17f5d41d136e515c0d1b661bcf7efe3e27b0080da4891ccf7e6321d713"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1568","detachment","false","true","2.780","67b7d69fe92fbf5f212e50ab254e255054efda460c247ab2f7edfe79b2bff278"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1569","empathy","true","false","2.180","7a068d91e769c45a54696b00801bb3f8b7d756f88da2f1b2362e04a069115d61"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1573","empathy","true","false","2.670","569b7dc3d970b1e366302126f9e66a89788fe04f1f8c74cdbf5e4d012b89aa47"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1578","detachment","false","true","2.780","2b5719749f8b2c43e5a60ce5f9dbc8c10cf899e603daebc8839f369166671f45"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1581","empathy","true","true","1.905","ecc2c5e29f25f369e64834f430e4c9eade6cf8b467b49bb5010d5ea673033415"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1586","detachment","true","true","2.890","04cf9ef93a7658e84931246e5c49728a9fd160a79ee3e426f295a090f556db2d"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1587","empathy","true","true","2.125","1968f017bc2398443f96abdad3085b910540950bca4ca9d9c3c436c140a98f27"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1588","detachment","true","true","2.645","a702bf40a532aa3872916674ced999ad664bdb8edb4bc3b19a6348d666265ca9"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1591","empathy","true","true","2.125","4c767040db0abc8bf0e79f35aae3a9ce264ffc305ef089c3fd8abe57fa262bd0"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1593","empathy","true","true","2.070","638f03d20e8b016a2013d4214f17f8a0d37a239e9e5ffaefa1d7c02232ea8720"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1596","detachment","false","true","2.780","50d82d0be246017196c83a5b07d72d75866f181e53f18df09357464485036276"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1599","empathy","true","true","1.960","b65dc77a912c5dac7507bab0772b8a926642b87b094c943be7f208e8448f8905"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1603","empathy","true","true","1.880","c30ebe2a1629903752a632761711a2ea2a8e1d8c3340c095a3fb616ba5cceccf"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1604","detachment","true","true","2.780","91a1da5304567cd8bb939ea0825d5aa9407c86b6f7b7760af747750815647bda"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1609","empathy","true","false","2.725","4bf69cd03aa5d405f6968253a2b5a9825cd6ae797a7bb235205b3f96fa98a567"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1614","detachment","false","true","2.670","a9d5ab0ee8cc4b141cb1ed412d839a29fda2a047e7dbc07c87a2c55259cc2812"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1617","empathy","true","true","1.960","37d27d675624baece549f65a7df04eaf662b5754b66c0d4189758a24c5128279"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1622","detachment","true","true","2.780","19c38296f71bb9eaae5a16b51313ccf377340800362c1a562da72bb0208e4b11"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1623","empathy","true","true","1.905","907301043a04e8c2af08a451fb21d7083eedbc756b4a348d972b0101f60ba0a3"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1632","detachment","true","true","2.670","f247317b7ac6d2d9a56b4963a0b212f78f003e83b5d544bdd97319294e81ab16"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1640","detachment","true","true","2.725","19f33ea1b94b94322b943435e1471e3eaaf9edb5826309550c61ef597f11cfd6"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1647","empathy","true","false","2.450","979fde2893b24e5110c59df14829c00a679bb5736b76d94310948fc5a981b455"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1650","detachment","false","true","2.450","3e1dc4f089625821d53bb8a788c78932963978d78be8fb625ab1477caf125694"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1658","detachment","false","true","2.560","0e1d2dbf813e2fdc911bf6d1f97c0946ffc3a5df923bc9941b6b7b4dfbf41b08"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1665","empathy","true","true","2.070","810d00dcc10ffce4bc5ed949ae9842f007b1111d6646228b3ce04253566847ba"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1668","detachment","false","true","2.505","7b233ed26ed8d02e4f6835c140b62b435a67204c9357da50c7ac039c9d52a641"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1671","empathy","true","true","2.125","bdb7b5dcb2584c3cb314bf7e54bebe0bb63493e441bee8630d2d8825f0832224"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1673","empathy","false","true","1.850","85ebe5334f8505f67c47e255430d1449046ea177ec014d018746cc35e0be79b7"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1676","detachment","true","true","2.560","e9cbf7bb44152400a7f456fcb6f5a6aa85907c5b98fbcf623a7109bb919b2735"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1677","empathy","true","false","2.180","11101b44826cd774aec5fb12e3de0a8244df6a120e67b5fe099f6430f417652e"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1682","detachment","true","true","2.100","24dc548457cb06823e5743fc122bb760ab966f4c29bc8e577b2de4f6e8a21a67"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1691","empathy","false","true","1.960","4543d849e9ee736a4f2e0b94fef15bec873a87c6b11c028ff942cac1df776496"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1694","detachment","true","true","2.835","0fb51528ea6cd203800b3f09eaf9985cb99f1317c90a69344738e1c305b17554"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1699","empathy","true","false","2.125","ed392f7f5041fddcb6fbc0b045778f2a542cce3302e955a4ff19a5790a71d71a"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1703","empathy","false","true","1.060","33b2b66af73b5f5969c7800a015a4d2240ff46f89a2d7215d7448661d90b715c"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1706","detachment","false","true","1.990","ea8e500338a10f1d2062c7f7b9b4a44705e2e12fb664747a3074015fe9647802"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1707","empathy","true","true","1.960","9b4152e1c2dd918bd30c983bf03cbf9703502cd7b667194ea84e5a7fff252f6a"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1712","detachment","false","true","3.380","902d03b59eeb27494309d4718bbc27f984480ec7c3b39e7eff3399c718ce7296"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1713","empathy","true","false","2.345","4272fdff9258a7f87ddf382ddbb38f606bfb64aea52df313c2b6de85f0d638d4"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1722","detachment","true","true","2.670","45d288b12d7295486aeb1fa5e72c72200e9725326a2ea507c679d28b7646d6d5"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1740","detachment","false","true","2.995","f3caaf58528d5e4eab1274765032bd472a8bec2bb97d312221e9cc2dd01b8f14"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1743","empathy","true","true","1.850","6549b1ba30ffb95ba322dcd8c9bff9f7f2869bc871d0200170811422fbd88d1f"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1748","detachment","true","true","2.505","5adb6d68ce220b05f65c9adf17aa88d88a4c4a04e598c95b3aa2aa2002ab41cf"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1758","detachment","false","true","2.615","c1d430667c7edb65a24ac0d6c7a507eecf672c0446b814c47bc226904be03fd0"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1767","empathy","true","true","1.905","8ef75c70bbc88bf2c6b963c5cc9ab3282d1b89798f6fe0b91aaee8259dbb7089"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1771","empathy","true","true","2.070","9ce282b4e7855215944f950d49ebc99289c2d6366dba37bfbb66816380adce05"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1776","detachment","false","true","3.160","b6838ed2c25edc00de05bb3a5133f0c467b2fb3c2394a68ac6f1c91e471a5c6f"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1779","empathy","true","true","2.340","1f18626aa4d0e6ee21e592acca98dae80e162130ce113525a8cb6f2e10e7a9cc"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1784","detachment","true","true","2.670","6acdaccaa265a1e567ed7d0158cc31964dcaa36e70cd5f0e1e557eb3e117f449"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1785","empathy","true","true","1.905","d315a4558e2c8da5ada314a0ebcf62c03bf523858f1262634df90537353f7518"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1789","empathy","true","true","1.740","9bd6a64cb820ca0ac38b485c7e6031d937b1ce538983f76d032e3cc3562b8549"
"4db0f6979b61a6ccaade787cf93c75f8b57cd270","1799","empathy","false","true","1.905","97aecc929442e6c7e2bfe878747941f59dd34690aabda1ee261721389be95b9f"
